Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Clearance_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking,PortraitorLandscape_BilInterpol,Bififactor
55.696,12.104,1.0,25,180,0.4526554883892796,2.1939700465352594,interior,0.04,12,glass,glass,,False,False,landscape,0.0
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_7_RowFrontGTI,No_8_RowFrontGTI,No_9_RowFrontGTI,No_10_RowFrontGTI,No_11_RowFrontGTI,No_12_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,No_7_RowBackGTI,No_8_RowBackGTI,No_9_RowBackGTI,No_10_RowBackGTI,No_11_RowBackGTI,No_12_RowBackGTI,BilInterpol FRONT + BACK (Averaged) PmaxIdeal [W],BilInterpol FRONT + BACK (Detailed) PmaxUnmatched [W],BilInterpol FRONT ONLY (Averaged) PmaxIdeal [W],BilInterpol FRONT ONLY (Detailed) PmaxUnmatched [W]
2019-01-02 12:00:00+01:00,0.263090638650788,54.7846311251322,0.192,11.5,54.83387964813915,54.71437522014536,79.21102897617068,169.35182786232988,0.2890294734034089,30.164598891634245,54.43649689412375,1.0,30.164598891634245,10.791710641251116,2.1939700465352594,2.73166665236155,2.97555554641617,44.75042745843847,45.31033396323946,45.8480667525416,48.90178453725832,51.62558597577762,51.861016078991646,52.298229290799306,52.19459179971908,52.08311281659314,51.97817299815952,51.8023482501424,51.70910760109982,5.45442203273938,5.432304807489365,5.354090768038159,5.446566559424841,5.4067631126940885,5.471351611773895,5.470717873014188,5.56880867619057,5.600500046376937,5.616926974499007,5.609616172226298,5.581860116994502,12.918575899125692,12.612142689883436,12.918575899125692,12.612142689883436
2019-01-02 13:00:00+01:00,2.91869666659169,78.4778369585673,0.192,12.5,79.0510523676145,53.72595477020734,78.67381335755572,183.4094135091361,0.2717237117256603,41.34500085426258,86.90919973731056,1.0,41.34500085426258,15.573369824989932,2.1939700465352594,2.73333333333333,3.15333332320054,61.0889422891662,61.85315910005647,62.58711202844313,77.10286750057618,82.63319194576862,82.95457264719039,83.55132368268075,83.4231770600965,83.28376284688092,83.15278291251408,82.935933801256,82.81940774261815,7.47517514207285,7.444884066433258,7.337897016970882,7.464020841572247,7.417252778294863,7.50529752570837,7.512379972133576,7.646145295784739,7.697855853732278,7.729237673911037,7.728724141963388,7.700801519951594,19.639223843149566,18.04768409508777,19.639223843149566,18.04768409508777
2019-01-02 14:00:00+01:00,0.346079044478634,42.6130141523149,0.192,13.5,42.67195587507261,56.508805198953375,80.19398827744394,197.36987760006048,0.3228426629974616,23.89776639163753,40.664767361147405,1.0,23.89776639163753,8.389274817485415,2.1939700465352594,2.89500002066294,2.31222221917576,35.502382905918374,35.946602511593085,36.37322969055885,36.94888689819507,38.53061981825781,38.71739746547632,39.064274768822585,38.97836582907315,38.88638590176506,38.79973042846467,38.65382884881402,38.576874977395725,4.321417966488437,4.303890577422138,4.241882793553111,4.315269986469659,4.281587975323523,4.332853193865287,4.330129419297876,4.407976001170078,4.430756215665395,4.441284336581098,4.432838126980202,4.408031980927664,9.421280766407877,9.37550308003848,9.421280766407877,9.37550308003848
2019-01-02 15:00:00+01:00,0.232129356720381,20.1634210692511,0.192,14.5,20.18912380867496,62.558162528244125,83.64283593814984,210.87552964113564,0.472864325232102,11.402501567641844,18.80185775535821,1.0,11.402501567641844,3.933747348922328,2.1939700465352594,2.97166668176651,2.5588888850477,16.950400981946576,17.162495956726463,17.366191289723744,17.558513381314697,17.74067845055712,17.862343713807697,18.095246792915628,18.047352226073556,17.996814661799895,17.949075657640016,17.867460207523013,17.825138191912572,2.0619298091556786,2.0535633688439314,2.023966441357669,2.0590068617569006,2.038961899193912,2.0634419004220863,2.0579124014619823,2.095083588679986,2.101459085401171,2.101714229207284,2.092639725813512,2.075488296732517,4.115367150101715,4.10443386666512,4.115367150101715,4.10443386666512
2019-01-03 09:00:00+01:00,0.227117436087649,1.37981975942418,0.192,8.5,1.380485621414834,72.81126149117682,89.83202022216254,133.86617545982347,0.9782340754950004,0.7802503033678037,1.3822983818261056,1.0,0.7802503033678037,0.0646391616802459,2.1939700465352594,6.031884027564,4.86086955968884,1.1599466430319516,1.174460715822501,1.188399984473003,1.2015609601025945,1.2140268708030646,1.2201293557821795,1.2314629500168752,1.2369412113094371,1.241917438224451,1.2467584459447405,1.256393308160963,1.2749545955675243,0.1411180606017202,0.1405489407590779,0.1385253025348501,0.1409272697057365,0.1446084724007396,0.1462861809568068,0.1513067738843968,0.1538536923202368,0.1600364628006576,0.166145938794153,0.1719622091171241,0.1775652532237288,1.969067242154798,1.9690672421547981,1.969067242154798,1.9690672421547981
2019-01-03 10:00:00+01:00,0.248114957619044,5.34509828190008,0.192,9.5,5.36211820930843,66.69176780246346,86.06659580254484,142.27993295265492,0.6196406255236212,3.023084385382629,5.039709838208108,1.0,3.023084385382629,1.030300188779579,2.1939700465352594,6.41833328406016,4.50888889034589,4.493365057853,4.549588830005813,4.603585962839049,4.6545681884395895,4.702857912942636,4.726497509168453,4.77040092269625,4.804927548169837,4.827491689521845,4.812424979437767,4.786262867416252,4.77292946926609,0.5466589764667377,0.544439865989488,0.536593013904585,0.5458803430061211,0.5390635014184442,0.545551834380134,0.5424796077085513,0.5523319833840202,0.5523122210262129,0.5505672108549442,0.5462462932190183,0.5396832610120622,1.9678453730421,1.9678453730421,1.9678453730421,1.9678453730421
2019-01-03 11:00:00+01:00,0.238049946642584,17.7188639349407,0.192,10.5,17.75324193723151,59.24891024936042,81.6965907088529,155.46368480953674,0.3803314815953537,10.0205656219142,16.535135446124507,1.0,10.0205656219142,3.443934901757041,2.1939700465352594,6.87666674455006,4.36305555635028,14.895384482543134,15.081765371646194,15.260764982212851,15.429770225825491,15.640340767835312,15.78401343529019,15.92955254462144,15.884734649355286,15.837694119469464,15.79321474390705,15.716748746331982,15.677341307599312,1.8120222865029745,1.8046688217615103,1.7786589995594253,1.8094496175865584,1.7902590811866992,1.8117700689767584,1.8052268836113448,1.8378901483396537,1.841700211240043,1.840024155760809,1.8300418664606692,1.8128559814889644,3.5088867512280646,3.4641696386390515,3.5088867512280646,3.4641696386390515
2019-01-03 12:00:00+01:00,0.235467224030031,16.0927501466539,0.192,11.5,16.13715250670818,54.64557113726052,79.13058148758267,169.23259692922727,0.2850044473755334,9.10147515014178,15.037871949738884,1.0,9.10147515014178,3.124681666108931,2.1939700465352594,7.12166666189829,3.50972222155994,13.528393314846882,13.69766915210838,13.8602411287822,14.090332173647251,14.291198929783906,14.362371824194105,14.49455411908838,14.452832891991305,14.40913005929884,14.367791280016368,14.29657600423777,14.25995975314824,1.6458170738160949,1.639137738071892,1.6155140269072013,1.643478051934269,1.6254617407703995,1.6449979140856683,1.638427641353756,1.668092485815921,1.6708848892599406,1.668654486868791,1.6588400094614082,1.642443571436488,3.163127846920391,3.1370171967163016,3.163127846920391,3.1370171967163016
2019-01-03 13:00:00+01:00,0.216760113545589,25.1456643237008,0.192,12.5,25.18859575600141,53.62548592828451,78.57648444739121,183.3036006953811,0.2672978072387159,14.22041672239883,23.4379346663444,1.0,14.22041672239883,4.902766381088764,2.1939700465352594,7.36333344777425,2.79499999417199,21.13873175327973,21.40323368512556,21.65726049416385,21.996159504691967,22.24928343268106,22.36049436278782,22.567035796194865,22.506404853862414,22.44251074110679,22.3821403639,22.278790445992197,22.22527854702633,2.571492288347207,2.5610579387061945,2.52414706724352,2.5678450090994094,2.5423262411174186,2.572854499051478,2.5654018425127667,2.6117570810614192,2.6191151969768187,2.618805023635141,2.6068243037128656,2.584735890922909,5.138875665680796,5.105695696121247,5.138875665680796,5.105695696121247
2019-01-03 14:00:00+01:00,0.164319515591093,19.7785017097868,0.192,13.5,19.806803350207456,56.38496134266376,80.08218352294564,197.2803430410084,0.3174269637184714,11.184951592567804,18.414658757791813,1.0,11.184951592567804,3.844883152399822,2.1939700465352594,6.43170731096732,1.71859755821344,16.626818908743697,16.834864920661968,17.03467164348745,17.240051698895858,17.48965519452124,17.577128945182515,17.73958568706642,17.690005937115583,17.637928946950606,17.588694098142902,17.504118053825916,17.46049356912004,2.0225821018784704,2.0143742952929022,1.985341712232788,2.0197119197358404,1.998549380289793,2.022561233379568,2.015534217091318,2.05199475616772,2.056542283659509,2.054983699508073,2.044171062237052,2.0253348853580277,3.9773940719571943,3.9213603580152925,3.9773940719571943,3.9213603580152925
2019-01-03 15:00:00+01:00,0.214258196411861,25.5039300176832,0.192,14.5,25.52811102217836,62.421274837548175,83.51983878366647,210.8029554046744,0.4651676952556642,14.422249232668571,23.769583241391302,1.0,14.422249232668571,4.998152848724508,2.1939700465352594,6.03499999046325,1.54388888660404,21.439903282026048,21.708174195413395,21.965820717475868,22.20908165709276,22.439495362613588,22.59099836495265,22.854379910915664,22.798158135979406,22.738433611361003,22.682086237029743,22.586429785342503,22.536436566204163,2.608008743806518,2.5974282491651737,2.5599935156018967,2.6043170408853697,2.581478275035302,2.6124435593469206,2.608137368948669,2.6551556310633675,2.66608062609462,2.669436245865975,2.6611630313930896,2.642842640251221,5.231323669042924,5.21951213509602,5.231323669042924,5.21951213509602
2019-01-04 09:00:00+01:00,0.0856384051032364,0.660635986365377,0.192,8.5,0.6609512095466733,72.81505541078694,89.78910164598078,133.7269165523835,0.9726670867299212,0.3735714230847305,0.6549902292987358,1.0,0.3735714230847305,0.0309482133755505,2.1939700465352594,2.68421056396082,1.46315791261823,0.5553641975018208,0.5623133072287706,0.5689872097749941,0.5752884778665935,0.5812569598041412,0.5841787335763475,0.5896050802051727,0.5922279854997672,0.5946105246985043,0.5969283230704243,0.601541343474165,0.6103504738351707,0.0675650815236839,0.0672925959884606,0.0663237100417399,0.0674737342246119,0.0692362362490319,0.0700394968119794,0.0724432779260207,0.0736627025122952,0.0766229159723833,0.0795480372004875,0.0823327761822177,0.0850154258211346,2.0094535684239436,2.0094535684239436,2.0094535684239436,2.0094535684239436
2019-01-04 10:00:00+01:00,0.192726170618531,7.97398876050196,0.192,9.5,7.987387630475769,66.67904139472961,86.01341902902027,142.14381027589008,0.6147053161992115,4.509454401501192,7.453862625185661,1.0,4.509454401501192,1.540571842048299,2.1939700465352594,2.52293575684958,1.72293577937904,6.703342805393484,6.78721951404528,6.86777443660741,6.943831609511757,7.015872008538539,7.05113831509941,7.116635060379488,7.137642334809339,7.140752004885987,7.119237695346069,7.082014997172645,7.062967814823916,0.8154421895175649,0.8121323495261688,0.800426995264102,0.8142829519201681,0.8047135569919465,0.8143937162941038,0.8104521524898123,0.8251510239940998,0.8258045525532491,0.823925369116084,0.8182443960323742,0.8092589125876056,2.0076227495802073,2.0076227495802073,2.0076227495802073,2.0076227495802073
2019-01-04 11:00:00+01:00,74.7857866534963,43.6641407701704,0.192,10.5,54.555021280124,59.20639287771206,81.62637164600302,155.3342972344276,0.3759065925013101,22.44239122938963,93.57009130182878,1.0,22.44239122938963,11.879917859117864,2.1939700465352594,2.985000004371,2.84888888994852,32.417510360394274,32.82271022518908,33.21186681936795,33.57929421101744,60.10279692906194,87.6132018516273,87.92960388042152,88.09896834483513,88.25342337583169,88.40351174612182,88.70104734662351,88.83172110193671,4.055407355346239,4.039112637821406,3.981725345006497,4.048399882566291,4.16019057460038,4.206591969530908,4.355898516459643,4.426537772769258,4.60886301830857,4.789716080572403,4.962953294393613,5.13080087834223,12.019854753987774,8.967927618329774,12.019854753987774,8.967927618329774
2019-01-04 12:00:00+01:00,371.220776317339,62.4104574405947,0.192,11.5,132.97172546270474,54.56938365557851,79.04260634754638,169.11369365637313,0.2806354730859967,28.84979773306773,315.9913489660728,1.0,28.84979773306773,29.57653183676933,2.1939700465352594,4.51703914117546,3.91871507474164,37.668648677366114,38.13760754705683,38.58801593882319,203.93011608102924,300.2059883591749,300.4040449430822,300.7702067902555,301.5181733551593,302.22736697040773,302.9110028318331,304.2148147255491,304.8130490931147,5.199411842255659,5.178967597133589,5.108753082150937,5.184471825877211,5.6303821247732015,5.682317126200819,6.191166529119107,6.2710687837420105,6.8396955933313865,7.428077069907603,8.029068234433192,8.64490146828112,41.406072750096676,24.083410118817543,41.406072750096676,24.083410118817543
2019-01-04 13:00:00+01:00,502.941650136311,61.9129876666598,0.192,12.5,162.42629175136398,53.517765879069664,78.4717641329835,183.19926189657707,0.2625525166256118,29.434637916890782,401.1974255252961,1.0,29.434637916890782,36.53741570725704,2.1939700465352594,5.40166667699813,3.95416666004392,36.72718905378135,37.18354285092468,37.621852936381806,329.9751159206112,382.1406573425599,382.3337198446921,382.6900270701964,383.727913218285,384.7160951945837,385.6678813590548,387.47556190094446,388.3088865875373,5.299058136958038,5.278432427326113,5.208318596216892,5.281340324271825,5.893232404113476,5.942949140956773,6.627256200043895,6.704152560010352,7.4587723591016495,8.24469745524923,9.054956915774312,9.891528214423662,54.31878986174695,30.549166680878702,54.31878986174695,30.549166680878702
2019-01-04 14:00:00+01:00,481.257783169216,54.5299751387702,0.192,13.5,138.40324556912122,56.25452247558142,79.96327933636621,197.193383159324,0.3116824226774846,26.067375327915148,359.3165312204375,1.0,26.067375327915148,31.379893715859456,2.1939700465352594,5.68999992211659,3.78444444148076,32.872424080483285,33.28106866652824,33.673554171098324,113.33625386551208,339.58680398168366,339.7596126454401,340.0786726532401,340.9992463915021,341.87576341913973,342.7200089301657,344.3233959108972,345.0625614643382,4.694184844899783,4.675893437250387,4.613501513068025,4.679056878056731,5.222097972894111,5.266808561786071,5.874577267813356,5.943638404538844,6.614054020978236,7.312187166912589,8.031797601306774,8.77466001807952,39.83147700806299,27.0431842839174,39.83147700806299,27.0431842839174
2019-01-04 15:00:00+01:00,268.413478767871,42.3838587496015,0.192,14.5,73.28037884580596,62.27876578790123,83.3901496404712,210.73391053538376,0.4570946384507638,19.681437979929424,200.34488862122407,1.0,19.681437979929424,16.890297512657682,2.1939700465352594,5.66583335002263,2.43833333121405,26.80854326548099,27.142874496494187,27.46397536806892,27.76714560636349,28.05430806387413,108.69622992322904,184.8100323450336,185.2967912069916,185.7580045092782,186.20270316139352,187.0514151669475,187.4405102361183,3.5512355553604253,3.5371967242475675,3.4883329636658247,3.5428177288315466,3.834507704992668,3.8721128214258944,4.207543128991474,4.265122993647399,4.6414306007679285,5.030086955711346,5.4260047657159465,5.830800471698553,10.360094921165892,7.097535053907523,10.360094921165892,7.097535053907523
2019-01-05 09:00:00+01:00,24.1171364547176,10.9780812751163,0.192,8.5,11.087979251851989,72.81273622394946,89.73891129041785,133.5855910829037,0.9661667697296176,6.211988462459514,17.590310876841574,1.0,6.211988462459514,0.5142801917674057,2.1939700465352594,2.11363630403171,1.84318181465972,9.228759962106729,9.344233912871394,9.455134748258876,9.559843478269114,9.659022279925088,9.707574690936264,9.797744716979096,9.841330697905455,9.880920552429162,9.919434707041829,9.996091313647009,12.39781213277438,1.123492348965832,1.1189617318270968,1.1028558087764742,1.1219633015369574,1.1512484893979429,1.1645934504511142,1.204531420003481,1.224791618731429,1.273975395508746,1.3225755933757113,1.3688425749185935,1.413412683178978,2.1152240050236593,2.0696440156269853,2.1152240050236593,2.0696440156269853
2019-01-05 10:00:00+01:00,8.76648839923242,28.2382340378231,0.192,9.5,28.85694809666085,66.65980594503272,85.95286061784982,142.006138605386,0.6091664781595042,14.85803652859578,37.747631597768695,1.0,14.85803652859578,5.960205351896722,2.1939700465352594,2.33249997297922,1.09000000059604,21.95056401961124,22.225162188962532,22.48888596033135,22.737884710805663,22.973733390026204,23.089212288478937,23.30363668435909,31.46879592902417,35.13400478030184,35.134228708435394,35.14507969318376,35.14466691783988,2.6864625031695293,2.675596830499614,2.637161386154708,2.6825026584931244,2.6951671347993056,2.726816408436822,2.760847076000426,2.808928795203736,2.861021695735312,2.907825122339219,2.9451812415210603,2.9746685524572607,5.4672658554832285,5.446527652002594,5.4672658554832285,5.446527652002594
2019-01-05 11:00:00+01:00,113.184754457241,71.094327047136,0.192,10.5,87.72902787897932,59.15682303514365,81.54865778462191,155.20427984838355,0.3710691594986305,34.13875221114095,158.93871174166486,1.0,34.13875221114095,18.684895878501607,2.1939700465352594,2.78250000079472,1.13888889369037,49.01050881497999,49.622969795192354,50.21118261731522,50.7665513355438,104.77389757553468,149.2920443459778,149.7702850813447,149.98344981127372,150.17555418898837,150.36266356913782,150.73793981573408,150.90060018297248,6.16769865682596,6.142916859791047,6.055873096231756,6.156503563786109,6.300607861583676,6.370586576132645,6.569530507123109,6.676131460585668,6.923257651015217,7.16644404834082,7.396404699860331,7.616534018579599,20.515296670565228,14.519074278618843,20.515296670565228,14.519074278618843
2019-01-05 12:00:00+01:00,3.40654044018851,89.1554764853583,0.192,11.5,89.8085600634223,54.48583584326133,78.94713608142669,168.99523098284567,0.2759285949514337,45.70920414917322,103.9736521450343,1.0,45.70920414917322,17.702067653146273,2.1939700465352594,3.52666665315628,1.79583332977361,67.38346319213258,68.22635338326558,69.03586478015276,89.34562952620875,98.8978749664008,99.25236678708583,99.91055020133132,99.77754372540248,99.63175639744377,99.49496416887514,99.27027568336987,99.14847715648972,8.26365959012455,8.230185901030778,8.112040112636011,8.251087916687455,8.204238853137005,8.301277699730152,8.314066135795526,8.461528134171866,8.523856838282347,8.564080733233935,8.569441579716665,8.544882695163672,22.634160319715114,20.121426259828358,22.634160319715114,20.121426259828358
2019-01-05 13:00:00+01:00,1.77922771146727,88.6173439025878,0.192,12.5,88.97633307213664,53.40284227238613,78.35970138164984,183.09650594949105,0.2574949116995643,45.875112619099504,99.9977472163672,1.0,45.875112619099504,17.543322740211075,2.1939700465352594,3.99333335161209,2.44194444351726,67.70184189687316,68.54874854206595,69.36211702881347,92.2234811945076,95.13431185526856,95.49048029427456,96.1518004980384,96.01591021785168,95.867283642494,95.72777732028078,95.4981067922246,95.37392098368213,8.293929030887938,8.260327427980528,8.141688662704862,8.281428730063778,8.23309401476439,8.330629331069495,8.342168757676486,8.490369660212686,8.55160229711956,8.590541832074909,8.594369597655394,8.568053616559855,22.442904281055313,20.168815967599702,22.442904281055313,20.168815967599702
