Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),Clearance_Height,Pitch,RowType(first interior last single),TransmissionFactor(open area fraction),sensorsy(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,backtracking
35.05,-106.64,-7.0,35,180,0.75,2.85,single,0,6,glass,glass,,False,False
date,DNI,DHI,albedo,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,VWind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI
2019-01-02 08:00:00-07:00,0.06022419802778,10.4218828201293,0.192,7.5,10.425154144424484,70.18186039530042,86.88621224510625,120.94897089452287,0.0,7.994234307412496,9.17378246907233,1.0,7.994234307412496,2.255896603853788,13.331815160919989,0.284942857708249,5.43762858254568,8.747479813413216,8.747479813413216,8.747479813413216,8.747479813413216,8.747479813413216,8.747479813413216,1.6289802524314967,1.6340546115196624,1.6508560820391485,1.6747238152904176,1.7036271219524741,1.7331503426824788
2019-01-02 09:00:00-07:00,0.796491847683986,64.9302613576253,0.192,8.5,65.09561459184852,58.24837102965699,78.01814465619316,129.40606635679023,0.0,49.97419876643619,61.95422035795159,1.0,49.97419876643619,14.276914306545315,4.778253426681939,0.063550000404939,5.76493331193924,59.11374015932564,59.11374015932564,59.11374015932564,59.11374015932564,59.11374015932564,59.11374015932564,10.44588451458064,10.470350341995136,10.567305655347111,10.705299208466299,10.876115031469539,11.045584607440743
2019-01-02 10:00:00-07:00,127.129471446573,162.210440444946,0.192,9.5,207.0962976097619,45.25991659396568,69.32467189952345,140.59925727476653,0.0,140.35330407393474,280.34968313101297,1.0,140.35330407393474,47.77891990483576,3.529339492292929,0.149066666311894,5.71179998318354,273.1934269097234,273.1934269097234,273.1934269097234,273.1934269097234,273.1934269097234,273.1934269097234,37.36290545390346,36.9836472700708,36.7833782662164,36.61495990493309,36.5943419047636,36.458856521993674
2019-01-02 11:00:00-07:00,12.9374100727339,143.797610727945,0.192,10.5,149.73956399081965,33.530588752577785,62.65904605995641,153.85415947986678,0.0,110.43864799166408,146.16371220396738,1.0,110.43864799166408,32.85535518456871,3.117103163497773,0.33908333381017,5.72228333950042,140.55178411609498,140.55178411609498,140.55178411609498,140.55178411609498,140.55178411609498,140.55178411609498,24.126550737184303,24.09140705082177,24.2147890507676,24.422936187347823,24.71687806249742,25.004815745821382
2019-01-02 12:00:00-07:00,0.252863548199335,93.374562327067,0.192,11.5,93.50579977472474,24.974147489816023,58.73446701273209,169.05250069290025,0.0,71.48899556010002,83.292718119173,1.0,71.48899556010002,20.835024696651725,2.9593359804259896,0.377383334438006,4.65286667744318,79.52277809041465,79.52277809041465,79.52277809041465,79.52277809041465,79.52277809041465,79.52277809041465,15.130679207438254,15.171111763848943,15.316358634657844,15.524360977534796,15.778256147591454,16.037229687215508
2019-01-02 13:00:00-07:00,1.36748832315206,147.844222132364,0.192,12.5,148.56648148029547,23.415915388057268,58.11845112069427,185.25981567428892,0.0,111.16621468268123,138.56991981101652,1.0,111.16621468268123,32.96306161868834,2.938133418497444,0.814650000135103,4.73305002053578,132.83359001734945,132.83359001734945,132.83359001734945,132.83359001734945,132.83359001734945,132.83359001734945,24.06287383320471,24.067364370868077,24.23393761882766,24.493400445456448,24.834545952624318,25.17900796564554
2019-01-02 14:00:00-07:00,234.632681734363,290.594611104329,0.192,13.5,404.65891488696644,29.972425930954895,60.91281872065933,200.96876215807762,0.0,243.87756550920992,552.3277547480538,1.0,243.87756550920992,88.86192768012317,3.0408378117260426,1.48393333355585,4.78108334143956,542.9578488340079,542.9578488340079,542.9578488340079,542.9578488340079,542.9578488340079,542.9578488340079,68.89988716449173,67.4566411511375,66.33491298699138,65.26390701517391,64.60860968557323,63.79900110918822
2019-01-02 15:00:00-07:00,1.02156214589873,181.702491633097,0.192,14.5,182.1068178639618,40.899461544403465,66.6846152957028,214.9683260901063,0.0,133.9168664933153,183.84971600868033,1.0,133.9168664933153,39.95942423511266,3.3357740935168363,1.57641666730244,5.44968331654866,176.9824115501762,176.9824115501762,176.9824115501762,176.9824115501762,176.9824115501762,176.9824115501762,29.515647719134567,29.460964597898336,29.596316766497523,29.827631470471477,30.162354901618702,30.479441440832904
2019-01-02 16:00:00-07:00,0.2842765626808,105.751433563232,0.192,15.5,105.82627662428135,53.56271205357313,74.73549068951932,226.87213774464684,0.0,80.219394005739,105.64283529385,1.0,80.219394005739,23.17905843627877,4.134739266034351,1.27664999365806,5.18116664886474,101.13699603299793,101.13699603299793,101.13699603299793,101.13699603299793,101.13699603299793,101.13699603299793,17.09490633052605,17.11143507347333,17.242723623965055,17.434601339591804,17.68149593410023,17.91817310151373
2019-01-02 17:00:00-07:00,1.13865424644486,24.3250065577232,0.192,16.5,24.436158143400526,66.9495832967342,84.39805836093579,236.91883248171476,0.0,18.762313791360274,21.87942204586157,1.0,18.762313791360274,5.350963604409394,8.184627692168805,0.476915250390262,4.78155930971695,20.845543575637087,20.845543575637087,20.845543575637087,20.845543575637087,20.845543575637087,20.845543575637087,3.8765222969773565,3.888366012765206,3.927581180275677,3.9832892301429954,4.050750468791395,4.119658606625703
2019-01-03 08:00:00-07:00,253.559757612878,13.6866930099885,0.192,7.5,28.145707605243928,70.04548858422827,86.73098697481473,120.95677603810674,0.0,24.51126099053295,113.64621708309733,1.0,24.51126099053295,8.158772826397765,12.739172450151917,-3.76931708615,2.22390245519033,99.02848689253028,99.02848689253028,99.02848689253028,99.02848689253028,99.02848689253028,99.02848689253028,6.7752340906515425,6.779984583832185,6.7957137172539035,6.818058116236597,6.845116698179717,6.87275562879372
2019-01-03 09:00:00-07:00,766.752014160156,34.2241957028706,0.192,8.5,193.34320176597396,58.326789185991224,78.02274187299739,129.26004009598188,0.0,152.18259622729636,460.19903742592425,1.0,152.18259622729636,42.51389606071085,4.767519050568268,-2.69239999453226,4.01323331991831,439.71753226265054,439.71753226265054,439.71753226265054,439.71753226265054,439.71753226265054,439.71753226265054,37.99340118719422,37.63023367574481,37.436630433079706,37.17813589572476,37.09971561616606,36.70268392310141
2019-01-03 10:00:00-07:00,919.748995971679,42.5272037506103,0.192,9.5,367.53722250286086,45.31717962913685,69.30653366332058,140.44754166694787,0.0,204.77439104947086,715.9904716316801,1.0,204.77439104947086,74.97001700042117,3.520845619285249,-1.40318332910537,3.93429998556772,706.0891669502291,706.0891669502291,706.0891669502291,706.0891669502291,706.0891669502291,706.0891669502291,64.01671058787204,62.18977272682656,60.55060035639977,58.70702649956919,57.240488325345126,55.26441236074861
2019-01-03 11:00:00-07:00,982.963799031575,44.8396863937377,0.192,10.5,496.9984721658806,33.55209634666058,62.613191962142636,153.70133517408922,0.0,237.13550875325924,892.5513815862554,1.0,237.13550875325924,97.85149429200898,3.109591320802381,-0.184683330141706,3.21958332061767,887.6035882032206,887.6035882032206,887.6035882032206,887.6035882032206,887.6035882032206,887.6035882032206,80.9191180885789,77.60536434485927,74.52285443539739,71.2257324249104,68.61118125558647,65.5355022307054
2019-01-03 12:00:00-07:00,1004.66638793945,47.3474482218424,0.192,11.5,569.9166314955064,24.932091888634833,58.65822301404669,168.91031402338558,0.0,249.22143072015717,988.5048082782242,1.0,249.22143072015717,110.82693079695116,2.9518995202584417,1.32703333397706,3.30358331600825,984.9033544488418,984.9033544488418,984.9033544488418,984.9033544488418,984.9033544488418,984.9033544488418,89.57888478406188,85.21887729300528,81.15223411405036,76.93599701112166,73.6717847037666,70.06412473314265
2019-01-03 13:00:00-07:00,1009.82134297688,45.5263044357299,0.192,12.5,580.4394790413996,23.29951767508597,58.014089645890984,185.14358428453056,0.0,253.1983696774627,1002.556316000131,1.0,253.1983696774627,112.27283609630821,2.9299424477057077,2.60735001365343,2.58430000245571,999.1283091648968,999.1283091648968,999.1283091648968,999.1283091648968,999.1283091648968,999.1283091648968,90.76243993627007,86.30650194124466,82.14818740034003,77.83573365882118,74.49513384565695,70.80348964717537
2019-01-03 14:00:00-07:00,989.805747477213,46.8057921091715,0.192,13.5,529.8796583506061,29.829230348093493,60.78756084825339,200.88795306282861,0.0,242.48868806599947,934.9987016698132,1.0,242.48868806599947,103.86993098000673,3.030642274194409,4.01408332983652,3.37043336431185,930.7924229871232,930.7924229871232,930.7924229871232,930.7924229871232,930.7924229871232,930.7924229871232,84.9674154677272,81.17881920714763,77.65632652652575,73.94136524373477,71.02563757998038,67.70135752835253
2019-01-03 15:00:00-07:00,774.361284891764,75.1158006032308,0.192,14.5,383.3075688123988,40.75918514910535,66.54711626669487,214.92193250746925,0.0,203.20112063584475,704.4264161921924,1.0,203.20112063584475,82.1314759600188,3.3206651536996517,4.78421665032704,2.69066665172576,697.2692093242259,697.2692093242259,697.2692093242259,697.2692093242259,697.2692093242259,697.2692093242259,68.65766388221198,66.56858002223943,64.67461004748502,62.60380576098734,60.96299534004017,58.8930333256864
2019-01-03 16:00:00-07:00,798.105366007487,38.8468848228454,0.192,15.5,250.88882392590207,53.431159484581556,74.59254037214512,226.85319961008585,0.0,166.17448946224604,539.1288120218005,1.0,166.17448946224604,53.72645241829148,4.103623183575521,5.71533336639404,2.09613333543141,523.760443017963,523.760443017963,523.760443017963,523.760443017963,523.760443017963,523.760443017963,47.04227637020338,46.22318896866319,45.57751826626009,44.80691814102856,44.2572485626127,43.3008520575708
2019-01-03 17:00:00-07:00,499.143842784563,16.0704438944657,0.192,16.5,66.04592030206808,66.82724991363234,84.25378150052649,236.9201386306404,0.0,63.32513214300018,228.95426905719106,1.0,63.32513214300018,16.05527024357098,7.998243917280845,6.00688336690266,4.34988332986831,206.55255628336548,206.55255628336548,206.55255628336548,206.55255628336548,206.55255628336548,206.55255628336548,14.345797541557609,14.351476978580473,14.370281894048416,14.396995669231414,14.429345470868922,14.462389106515287
2019-01-04 08:00:00-07:00,203.209266897934,16.0738699498275,0.192,7.5,27.610859953031046,70.13426613301246,86.74534301105953,120.81033085128854,0.0,23.305628467979098,100.71311607945543,1.0,23.305628467979098,7.98904899828111,12.740808838446652,-3.42919046538216,0.512261900075134,87.88737208422022,87.88737208422022,87.88737208422022,87.88737208422022,87.88737208422022,87.88737208422022,6.497375984075323,6.502855277671027,6.520997507697785,6.546769889130689,6.577979683379881,6.609858860919326
2019-01-04 09:00:00-07:00,755.705994669596,41.0435379981994,0.192,8.5,197.8912158590686,58.40219193869665,78.02111584597276,129.1097115594173,0.0,153.99894408963868,466.2621970430533,1.0,153.99894408963868,43.65780315231114,4.754280565069443,-1.96185000737508,0.807100000884383,445.37093923749086,445.37093923749086,445.37093923749086,445.37093923749086,445.37093923749086,445.37093923749086,38.853108826346705,38.47594910910292,38.26630698806226,37.99279896903633,37.89912167396665,37.48578986933339
2019-01-04 10:00:00-07:00,896.591241455078,44.493093363444,0.192,9.5,361.68417402674726,45.370474395729374,69.28164756001591,140.2923973217246,0.0,201.91706692426484,701.6557651580342,1.0,201.91706692426484,74.31006948368268,3.5112561550577315,-0.267416668442698,1.03226666990667,691.8624795023196,691.8624795023196,691.8624795023196,691.8624795023196,691.8624795023196,691.8624795023196,63.39368306259079,61.60635167293553,60.00497897322609,58.20483710000902,56.77468131873908,54.84588710182669
2019-01-04 11:00:00-07:00,944.7042775472,54.2182680765787,0.192,10.5,489.5544070108044,33.56841260739734,62.56013663409652,153.546396391572,0.0,231.01125038076302,872.995558946489,1.0,231.01125038076302,98.25004412184428,3.1013454313278994,1.73401668469111,1.95930001487334,867.9303844278344,867.9303844278344,867.9303844278344,867.9303844278344,867.9303844278344,867.9303844278344,80.70116242813299,77.3751439414009,74.29046459704855,71.01698293262245,68.44030967438768,65.45355920373552
2019-01-04 12:00:00-07:00,845.320988972981,120.447525405883,0.192,11.5,561.188213207099,24.88344344511608,58.57456090140567,168.76788212388897,0.0,256.4455331305131,950.7264439320892,1.0,256.4455331305131,117.66527918004257,2.9438638237355654,4.17593332529068,2.41073333621025,946.1238465687702,946.1238465687702,946.1238465687702,946.1238465687702,946.1238465687702,946.1238465687702,94.76719889457873,90.74666635990444,87.03546453293676,83.20847901886452,80.27914813726935,77.03381887192015
2019-01-04 13:00:00-07:00,705.23486735026,169.412744267781,0.192,12.5,544.1475162386986,23.176370420651377,57.90249683976705,185.02930530475302,0.0,262.0925652916556,886.3315080471227,1.0,262.0925652916556,118.63450083176166,2.92119378668256,6.01546665827433,2.56258332729339,880.6607328622783,880.6607328622783,880.6607328622783,880.6607328622783,880.6607328622783,880.6607328622783,94.93385265729356,91.36721260334363,88.12540416788224,84.80967873150647,82.3159363258313,79.54278971472831
2019-01-04 14:00:00-07:00,913.254699198405,85.6946416854858,0.192,13.5,533.2413251027635,29.681441052705598,60.65568448615472,200.81106632356565,0.0,249.29004366285434,928.613406527865,1.0,249.29004366285434,109.92863930512843,3.0198663715523564,7.37016662756602,2.75350000460942,923.9140254881495,923.9140254881495,923.9140254881495,923.9140254881495,923.9140254881495,923.9140254881495,89.70626389515053,86.0236539212125,82.61944347371018,79.03927139420051,76.24594943771763,73.05562315923433
2019-01-04 15:00:00-07:00,748.00199839274,134.255197143554,0.192,14.5,433.6707711505479,40.61642966287479,66.40387034387298,214.88080464633506,0.0,236.51446864391056,755.9777789421885,1.0,236.51446864391056,95.27010084292564,3.3048787537247244,8.19713331858317,2.04913333853085,747.0604023153694,747.0604023153694,747.0604023153694,747.0604023153694,747.0604023153694,747.0604023153694,78.33675142419534,76.1490095584537,74.21132272648126,72.1265323932323,70.52001132975288,68.50021067348425
2019-01-04 16:00:00-07:00,454.788000488281,77.0362805684407,0.192,15.5,198.99555163213984,53.29857196559523,74.44476029901833,226.84028579178943,0.0,135.44588127437228,383.84192701193973,1.0,135.44588127437228,45.28133140571993,4.071637159917145,8.96283332506815,1.58594999710718,372.575599679151,372.575599679151,372.575599679151,372.575599679151,372.575599679151,372.575599679151,38.40934245081359,37.890562131966774,37.52447204014889,37.100320413298135,36.83753724192602,36.31078809918271
2019-01-04 17:00:00-07:00,604.233683484665,34.4909968049602,0.192,16.5,96.54398745605397,66.70491218799941,84.10550259095484,236.92790483581106,0.0,89.87125348658613,293.28515434563553,1.0,89.87125348658613,23.424748929240785,7.814961905691204,9.46893614911018,1.84542553475562,265.59651491630126,265.59651491630126,265.59651491630126,265.59651491630126,265.59651491630126,265.59651491630126,20.393738219815287,20.407667041220794,20.453786103382125,20.519301646928692,20.598639547445764,20.679679076126952
2019-01-05 08:00:00-07:00,300.571762215823,16.4326948687816,0.192,7.5,33.45276123692014,70.22062929880798,86.75385385048772,120.65912430964784,0.0,29.159123488467802,131.4634674554139,1.0,29.159123488467802,9.492349400433628,12.719196303309507,-2.10451281682038,1.23753845386016,114.35600115326278,114.35600115326278,114.35600115326278,114.35600115326278,114.35600115326278,114.35600115326278,7.877260819934382,7.883345352135339,7.903491559099179,7.932110738193072,7.966767942589442,8.002168469845447
2019-01-05 09:00:00-07:00,729.576055908203,48.1728366851806,0.192,8.5,199.69546376232285,58.47450740604297,78.01322818002762,128.95518849872883,0.0,155.31942510118773,459.5290202111153,1.0,155.31942510118773,44.96097955616514,4.738554124180394,0.403566668663794,0.98976666786087,438.8472923016268,438.8472923016268,438.8472923016268,438.8472923016268,438.8472923016268,438.8472923016268,39.70558776243147,39.34245434409232,39.15040026551,38.90120251982425,38.83036889671857,38.449190646084006
2019-01-05 10:00:00-07:00,807.499837239583,60.9690807342529,0.192,9.5,347.0590843940873,45.41975874300887,69.24999634722417,140.13393138293713,0.0,192.21985501164065,665.9889684195228,1.0,192.21985501164065,73.6264655664592,3.5005851821075638,2.61888332565625,1.37909998794396,656.4909795263263,656.4909795263263,656.4909795263263,656.4909795263263,656.4909795263263,656.4909795263263,62.362103068683254,60.625246865190796,59.074742042323074,57.34245270231106,55.9705810492718,54.148206248895164
2019-01-05 11:00:00-07:00,894.427322387695,64.1944726943969,0.192,10.5,477.1966419368286,33.57953435128482,62.499884920404526,153.3894492437984,0.0,227.51945097759454,843.8543486908536,1.0,227.51945097759454,97.66825843122693,3.092377983850901,3.66481666564941,1.35028333018223,838.6979054471591,838.6979054471591,838.6979054471591,838.6979054471591,838.6979054471591,838.6979054471591,80.09459839405596,76.91030729260957,73.96627983913015,70.84665563782873,68.39879065859613,65.55831820767429
2019-01-05 12:00:00-07:00,999.423993937174,52.7402015050252,0.192,11.5,575.1830639131645,24.82823084258438,58.48350804402347,168.6253119647736,0.0,252.58504547288948,991.756562452116,1.0,252.58504547288948,112.71831799988692,2.935241532935531,5.38471666971842,1.31880000090847,988.0354470696727,988.0354470696727,988.0354470696727,988.0354470696727,988.0354470696727,988.0354470696727,91.07682488148488,86.70272429643721,82.62666430640506,78.40265586977353,75.1356472899187,71.52414892116363
2019-01-05 13:00:00-07:00,1026.58410746256,43.9254467010498,0.192,12.5,591.2145171695462,23.04651944198035,57.78372346306732,184.91708865329883,0.0,257.36463277186124,1017.629197395355,1.0,257.36463277186124,113.82807243229395,2.911901970931102,7.26521667639414,1.30096667531567,1014.214956949114,1014.214956949114,1014.214956949114,1014.214956949114,1014.214956949114,1014.214956949114,92.03190818611918,87.48006262929614,83.23037595224777,78.82216424802199,75.4057720254534,71.6307455717949
2019-01-05 14:00:00-07:00,1013.94757995605,39.878287188212,0.192,13.5,538.9040327396093,29.52916691301682,60.51726406942228,200.73820916991875,0.0,245.01519409778183,949.119507453829,1.0,245.01519409778183,104.06578703110699,3.0085294071144872,9.58650000890096,2.60326665441195,945.0666484868112,945.0666484868112,945.0666484868112,945.0666484868112,945.0666484868112,945.0666484868112,85.19576021988951,81.30303032097433,77.67770445235159,73.85123135387097,70.84292082899326,67.41479222967428
2019-01-05 15:00:00-07:00,972.17348836263,30.3938724517822,0.192,14.5,421.8562984646766,40.47133587069315,66.2549725442839,214.8450352854266,0.0,212.0071743404581,792.0113682062711,1.0,212.0071743404581,81.86013648933059,3.2884462428923347,10.7091667334238,1.80941666613022,784.9564083395442,784.9564083395442,784.9564083395442,784.9564083395442,784.9564083395442,784.9564083395442,68.82801020155732,66.24848762207671,63.86743870838967,61.260287613261994,59.168941391314256,56.59295715913508
2019-01-05 16:00:00-07:00,860.367859903971,21.0564259211222,0.192,15.5,253.98424135573325,53.16509300485611,74.29225990610948,226.83346669089764,0.0,164.32563379265775,553.433991052694,1.0,164.32563379265775,50.49926937839092,4.038853847685615,11.2758333524068,1.55146666665871,538.1070145402143,538.1070145402143,538.1070145402143,538.1070145402143,538.1070145402143,538.1070145402143,44.692358443158525,43.781629447094424,43.02971239377878,42.13605114766572,41.47059764612021,40.37389688327267
2019-01-05 17:00:00-07:00,581.378994923717,10.1182618971984,0.192,16.5,71.35976952069153,66.58270597777452,83.9533389508799,236.94217761457665,0.0,69.68294818196962,252.4018831154414,1.0,69.68294818196962,15.6298424110442,7.635039973524757,11.4743396111254,2.46067926118958,227.81969938381872,227.81969938381872,227.81969938381872,227.81969938381872,227.81969938381872,227.81969938381872,14.301528558247922,14.305028794442391,14.316618261054995,14.33308195673649,14.353019134685605,14.373383922431438
2019-01-06 08:00:00-07:00,268.565103021119,13.2773005488846,0.192,7.5,28.472737519297382,70.30449008013353,86.75646763175071,120.50326499090204,0.0,24.919047565448324,116.89366601629538,1.0,24.919047565448324,8.142939213924594,12.67411031835745,-0.273622220012152,4.69842222531636,101.41462517059124,101.41462517059124,101.41462517059124,101.41462517059124,101.41462517059124,101.41462517059124,6.784692655258234,6.789265709489975,6.804407333195293,6.825917131112719,6.851965029289773,6.878571599134024
2019-01-06 09:00:00-07:00,798.93499247233,32.4885041554768,0.192,8.5,198.60946706094614,58.543667552412,77.99904410369433,128.79657835905522,0.0,154.61412553224116,471.9310203727532,1.0,154.61412553224116,43.140524305121325,4.7203649917078545,0.607583334234853,5.07091666062673,450.47322706377724,450.47322706377724,450.47322706377724,450.47322706377724,450.47322706377724,450.47322706377724,38.60250406264806,38.212224443120235,37.98870160671729,37.69616636395994,37.58620448206073,37.14720301779048
2019-01-06 10:00:00-07:00,950.817891438802,40.8548327128092,0.192,9.5,378.3174475854859,45.464994819820625,69.21156626921159,139.9722497788139,0.0,206.815688325065,733.7952866642961,1.0,206.815688325065,76.5351897143592,3.4888492745760233,1.36499999264876,4.86631668408711,723.5505104734073,723.5505104734073,723.5505104734073,723.5505104734073,723.5505104734073,723.5505104734073,65.17826386523159,63.21490056908676,61.44716552137179,59.465937224817274,57.88467445375998,55.795009992512256
2019-01-06 11:00:00-07:00,1011.81470438639,45.43004544576,0.192,10.5,513.6919525959223,33.58546259417471,62.43244482083195,153.23059804119725,0.0,240.06200288966303,917.196605026589,1.0,240.06200288966303,100.87114686805764,3.0827027273334937,2.88606666723887,5.02618332306544,912.1037460230316,912.1037460230316,912.1037460230316,912.1037460230316,912.1037460230316,912.1037460230316,82.9750990602331,79.42732917316239,76.12778173461344,72.621684486895,69.8542106425262,66.64932338545222
2019-01-06 12:00:00-07:00,1042.83866170247,50.4750862757364,0.192,11.5,597.1388970090952,24.766485658130268,58.38509453650509,168.4827087130799,0.0,261.3069684934697,1028.9063399432785,1.0,261.3069684934697,116.13995874125322,2.9260461138046825,4.3898666858673,6.9459333260854,1025.139073008847,1025.139073008847,1025.139073008847,1025.139073008847,1025.139073008847,1025.139073008847,93.8632759282695,89.2994912937716,85.0434197409644,80.63112667912894,77.21567851285302,73.44074232894917
2019-01-06 13:00:00-07:00,1033.13908793131,54.6944162368774,0.192,12.5,607.3974112715961,22.91001250925976,57.657822640887375,184.80704284168598,0.0,260.71415064937014,1039.3558387362873,1.0,260.71415064937014,118.62633357431616,2.9020821452634102,5.91440001328786,6.14526666800181,1035.663746260134,1035.663746260134,1035.663746260134,1035.663746260134,1035.663746260134,1035.663746260134,95.2343861296053,90.45183477193756,86.00773132117777,81.43941023533573,77.9353434744272,74.1211030544249
